Date,returns
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,-0.019959280520542112
2020-01-28,0.006296173169059701
2020-01-29,-0.01734340348953946
2020-01-30,0.04919752063958947
2020-01-31,0.028759217584719117
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.01171070662041958
2020-02-06,0.0008511428976032951
2020-02-07,0.024264210837820627
2020-02-10,0.006471050712128759
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.02658471874871645
2020-02-14,0.007735477065708893
2020-02-18,0.013265182698713001
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,-0.023011380214004375
2020-02-28,0.0018027330858827843
2020-03-02,0.008121887133763153
2020-03-03,-0.04045200752939007
2020-03-04,0.01233410553401168
2020-03-05,-0.03292901514399612
2020-03-06,0.006054604257937097
2020-03-09,-0.036146623300134184
2020-03-10,0.012643190957821113
2020-03-11,-0.013735487714569554
2020-03-12,-0.03501763277415111
2020-03-13,0.056855094328018725
2020-03-16,-0.08349233743608482
2020-03-17,-0.00524633031385412
2020-03-18,0.006192146303370467
2020-03-19,0.036911589377579955
2020-03-20,-0.024458173162677045
2020-03-23,0.013029086619619155
2020-03-24,0.03845938023448149
2020-03-25,-0.043055879295827854
2020-03-26,0.014189366206847284
2020-03-27,-0.010620871395044803
2020-03-30,0.04458333579855493
2020-03-31,-0.009275750096282141
2020-04-01,-0.012810776849728471
2020-04-02,-0.015026776480772639
2020-04-03,-0.01744711171480685
2020-04-06,0.02905149596381855
2020-04-07,0.012826407442329015
2020-04-08,0.040633793531946474
2020-04-09,0.0034896765459798
2020-04-13,-0.015693631694875254
2020-04-14,-0.003684252292588973
2020-04-15,-0.02094867533339857
2020-04-16,-0.022520602956577165
2020-04-17,0.02976163358502961
2020-04-20,-0.016377362545119324
2020-04-21,-0.022897637574010806
2020-04-22,0.05419754719270849
2020-04-23,0.035165927456504105
2020-04-24,0.030047967551834975
2020-04-27,-0.01077534247390472
2020-04-28,-0.01393904956379337
2020-04-29,0.036318694666591406
2020-04-30,0.0697748488373251
2020-05-01,0.0
2020-05-04,-0.029601185931884554
2020-05-05,0.008544265195410445
2020-05-06,-0.006073721494787609
2020-05-07,-0.00746852800349888
2020-05-08,0.015284146184070849
2020-05-11,0.013998258407527213
2020-05-12,-0.007134744841415304
2020-05-13,0.020410592056649232
2020-05-14,-0.0003662794406446273
2020-05-15,-0.009330033635799472
2020-05-18,0.036978480812001654
2020-05-19,-0.009486255235668237
2020-05-20,-0.060237703300887194
2020-05-21,-0.024814547032800196
2020-05-22,-0.06740914574246402
2020-05-26,0.020302053478781452
2020-05-27,0.010949039811268206
2020-05-28,0.008899276498901322
2020-05-29,0.03520921044870749
2020-06-01,-0.03327317046536078
2020-06-02,0.02838656402367926
2020-06-03,0.028150576834883607
2020-06-04,0.01470087167268377
2020-06-05,-0.013639261403618574
2020-06-08,-0.004894131191596341
2020-06-09,-0.024172459823616037
2020-06-10,0.019675355080571895
2020-06-11,0.020113124122117354
2020-06-12,-0.008738571176626986
2020-06-15,-0.01942981386686828
2020-06-16,0.008522302735435364
2020-06-17,0.006814608107932415
2020-06-18,-0.0044800892248290265
2020-06-19,-0.023292884522423896
2020-06-22,0.0012118783799175568
2020-06-23,0.01564245930920935
2020-06-24,0.02490989997216387
2020-06-25,-0.02272088280291138
2020-06-26,0.06136143540362545
2020-06-29,-0.023652801183915276
2020-06-30,-0.025996960797268716
2020-07-01,-0.0441186109215769
2020-07-02,0.047626618266537496
2020-07-06,0.03220971022089285
2020-07-07,-0.015071595537403303
2020-07-08,0.06286504906349175
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0017806310771967034
2020-07-27,0.005588320068455578
2020-07-28,-0.008322516154386877
2020-07-29,0.001961928291653099
2020-07-30,0.004180985578702906
2020-07-31,0.08448063574019263
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,-0.05718847568713692
2020-08-10,0.006754352759170799
2020-08-11,0.027478414517679305
2020-08-12,0.008665483358664407
2020-08-13,-0.01040372393229087
2020-08-14,0.0010808456518249983
2020-08-17,0.010422192738406921
2020-08-18,0.002993683673228837
2020-08-19,0.0036699923487453307
2020-08-20,-0.03288844160715612
2020-08-21,0.033305671018374096
2020-08-24,0.01633849108151438
2020-08-25,-0.003458341484789223
2020-08-26,-0.06119155830670681
2020-08-27,0.012434261505441913
2020-08-28,0.013067423573034856
2020-08-31,-0.004344127705072212
2020-09-01,0.024806280086751505
2020-09-02,-0.029231323692859697
2020-09-03,-0.002204909730377909
2020-09-04,0.025840468016657535
2020-09-08,0.00613476020486993
2020-09-09,0.0005644931104515274
2020-09-10,0.0028793049843336242
2020-09-11,0.01855285310353208
2020-09-14,0.00961430134454219
2020-09-15,-0.011198508280227547
2020-09-16,0.03377540710437263
2020-09-17,0.0
2020-09-18,0.0014112334848406256
2020-09-21,-0.021958774914332208
2020-09-22,0.02162172065122963
2020-09-23,-0.015371399053481689
2020-09-24,0.012302698107033615
2020-09-25,0.01663143124211962
2020-09-28,-0.007727484398650819
2020-09-29,0.016291161190708867
2020-09-30,-0.05121926265183424
2020-10-01,0.029531383730034652
2020-10-02,-0.019790869886570993
2020-10-05,0.017657529157184295
2020-10-06,-0.035159034869836646
2020-10-07,-0.014154337256981463
2020-10-08,0.009917927135794162
2020-10-09,0.00491638424356069
2020-10-12,0.023017822652644824
2020-10-13,-0.005443503988685873
2020-10-14,0.006173055502760174
2020-10-15,-0.014392441622868998
2020-10-16,-0.025331089616295193
2020-10-19,-0.011481406220743243
2020-10-20,0.010589428457718816
2020-10-21,0.04604825220846585
2020-10-22,0.0025649968136789805
2020-10-23,0.01348815180001204
2020-10-26,-0.01878964658041222
2020-10-27,-0.006395357236478268
2020-10-28,-0.03127263302465194
2020-10-29,0.03512383957756891
2020-10-30,-0.043136335954883726
2020-11-02,-0.023945082370457935
2020-11-03,0.0882473581648769
2020-11-04,0.04978705701449161
2020-11-05,0.0
2020-11-06,0.040208003935592276
2020-11-09,0.023605016201198505
2020-11-10,-0.051482074035652546
2020-11-11,-0.01764769718258045
2020-11-12,0.0007058648217675876
2020-11-13,-0.018197229528973968
2020-11-16,-0.015655470125223888
2020-11-17,0.009229992494968219
2020-11-18,0.007808512208806138
2020-11-19,0.010048463149584566
2020-11-20,0.04729189376825635
2020-11-23,0.0027065855373059147
2020-11-24,-0.00018155049144855107
2020-11-25,-0.0021287000890344507
2020-11-27,-0.011890821036366163
2020-11-30,-0.038991117109034426
