Date,BABA,FB
2020-07-15,249.2100067138672,240.27999877929688
2020-07-16,242.5,240.92999267578125
2020-07-17,247.13999938964844,242.02999877929688
2020-07-20,254.80999755859375,245.4199981689453
2020-07-21,257.8999938964844,241.75
2020-07-22,251.6999969482422,239.8699951171875
2020-07-23,251.8800048828125,232.60000610351562
2020-07-24,249.0,230.7100067138672
2020-07-27,250.86000061035156,233.5
2020-07-28,249.0500030517578,230.1199951171875
2020-07-29,252.4499969482422,233.2899932861328
2020-07-30,252.74000549316406,234.5
2020-07-31,251.02000427246094,253.6699981689453
2020-08-03,257.94000244140625,251.9600067138672
2020-08-04,262.20001220703125,249.8300018310547
2020-08-05,264.9100036621094,249.1199951171875
2020-08-06,265.67999267578125,265.2799987792969
2020-08-07,252.10000610351562,268.44000244140625
2020-08-10,248.1300048828125,263.0
2020-08-11,248.4199981689453,256.1300048828125
2020-08-12,255.19000244140625,259.8900146484375
2020-08-13,253.72000122070312,261.29998779296875
2020-08-14,253.97000122070312,261.239990234375
2020-08-17,256.9599914550781,261.1600036621094
2020-08-18,259.20001220703125,262.3399963378906
2020-08-19,260.5899963378906,262.5899963378906
2020-08-20,257.9700012207031,269.010009765625
2020-08-21,265.79998779296875,267.010009765625
2020-08-24,276.0199890136719,271.3900146484375
2020-08-25,286.0,280.82000732421875
2020-08-26,291.9599914550781,303.9100036621094
2020-08-27,284.1700134277344,293.2200012207031
2020-08-28,289.0,293.6600036621094
2020-08-31,287.0299987792969,293.20001220703125
2020-09-01,298.0,295.44000244140625
2020-09-02,296.07000732421875,302.5
2020-09-03,282.5,291.1199951171875
2020-09-04,281.3900146484375,282.7300109863281
2020-09-08,270.0199890136719,271.1600036621094
2020-09-09,273.1499938964844,273.7200012207031
2020-09-10,267.54998779296875,268.0899963378906
2020-09-11,271.6099853515625,266.6099853515625
2020-09-14,274.1000061035156,266.1499938964844
2020-09-15,277.9599914550781,272.4200134277344
2020-09-16,278.1400146484375,263.5199890136719
2020-09-17,275.7200012207031,254.82000732421875
2020-09-18,272.4100036621094,252.52999877929688
2020-09-21,273.82000732421875,248.14999389648438
2020-09-22,275.2900085449219,254.75
2020-09-23,272.95001220703125,249.02000427246094
2020-09-24,269.7300109863281,249.52999877929688
2020-09-25,271.0899963378906,254.82000732421875
2020-09-28,276.010009765625,256.82000732421875
2020-09-29,276.92999267578125,261.7900085449219
2020-09-30,293.9800109863281,261.8999938964844
2020-10-01,290.04998779296875,266.6300048828125
2020-10-02,288.1700134277344,259.94000244140625
2020-10-05,288.2699890136719,264.6499938964844
2020-10-06,292.3900146484375,258.6600036621094
2020-10-07,296.5,258.1199951171875
2020-10-08,300.5400085449219,263.760009765625
2020-10-09,299.739990234375,264.45001220703125
2020-10-12,306.3399963378906,275.75
2020-10-13,308.7799987792969,276.1400146484375
2020-10-14,301.0400085449219,271.82000732421875
2020-10-15,299.4599914550781,266.7200012207031
2020-10-16,307.30999755859375,265.92999267578125
2020-10-19,305.2900085449219,261.3999938964844
2020-10-20,309.80999755859375,267.55999755859375
2020-10-21,307.9700012207031,278.7300109863281
2020-10-22,306.2799987792969,278.1199951171875
2020-10-23,309.9200134277344,284.7900085449219
2020-10-26,306.8699951171875,277.1099853515625
2020-10-27,317.1400146484375,283.2900085449219
2020-10-28,307.94000244140625,267.6700134277344
2020-10-29,312.55999755859375,280.8299865722656
2020-10-30,304.69000244140625,263.1099853515625
2020-11-02,310.8399963378906,261.3599853515625
2020-11-03,285.57000732421875,265.29998779296875
2020-11-04,295.7099914550781,287.3800048828125
2020-11-05,287.75,294.67999267578125
2020-11-06,299.95001220703125,293.4100036621094
2020-11-09,290.5299987792969,278.7699890136719
2020-11-10,266.5400085449219,272.42999267578125
2020-11-11,265.6499938964844,276.4800109863281
2020-11-12,264.30999755859375,275.0799865722656
2020-11-13,260.8399963378906,276.95001220703125
2020-11-16,258.30999755859375,278.9599914550781
2020-11-17,256.79998779296875,275.0
2020-11-18,255.8300018310547,271.9700012207031
2020-11-19,259.8900146484375,272.94000244140625
2020-11-20,270.739990234375,269.70001220703125
2020-11-23,270.1099853515625,268.42999267578125
2020-11-24,279.9599914550781,276.9200134277344
2020-11-25,277.7200012207031,275.5899963378906
2020-11-27,276.4800109863281,277.80999755859375
2020-11-30,263.3599853515625,276.9700012207031
2020-12-01,264.010009765625,286.54998779296875
2020-12-02,261.32000732421875,287.5199890136719
2020-12-03,266.9100036621094,281.8500061035156
2020-12-04,267.25,279.70001220703125
2020-12-07,264.0,285.5799865722656
2020-12-08,266.0899963378906,283.3999938964844
2020-12-09,263.79998779296875,277.9200134277344
2020-12-10,264.8699951171875,277.1199951171875
2020-12-11,264.5400085449219,273.54998779296875
2020-12-14,256.0299987792969,274.19000244140625
2020-12-15,255.11000061035156,275.54998779296875
2020-12-16,261.8900146484375,275.6700134277344
2020-12-17,264.42999267578125,274.4800109863281
2020-12-18,260.0,276.3999938964844
2020-12-21,260.42999267578125,272.7900085449219
2020-12-22,255.8300018310547,267.0899963378906
2020-12-23,256.17999267578125,268.1099853515625
2020-12-24,222.0,267.3999938964844
2020-12-28,222.36000061035156,277.0
2020-12-29,236.25999450683594,276.7799987792969
2020-12-30,238.38999938964844,271.8699951171875
